41.8537044,-87.6834859
41.8776495,-87.6371092
41.9776885,-87.70909420000001
41.9776885,-87.70909420000001
41.983773,-87.709853
41.979552,-87.7096991
41.979552,-87.7096991
41.9811394,-87.7097375
41.98374200000001,-87.7102379
41.98374200000001,-87.7102379
41.985994,-87.7106228
41.985994,-87.7106228
41.9855471,-87.7105266
41.9855471,-87.7105266
41.966399,-87.71000699999999
41.9865084,-87.7112001
41.9865084,-87.7112001
41.9811029,-87.7114706
41.9794728,-87.7116913
41.97923540000001,-87.71342140000002
41.9776738,-87.713234
41.9776738,-87.713234
41.9612911,-87.7137936
41.9758941,-87.71437159999999
41.9723373,-87.7148914
41.9723373,-87.7148914
41.9727995,-87.71662669999999
41.9727995,-87.71662669999999
41.972891,-87.716736
41.972891,-87.716736
41.9729794,-87.7169153
41.9863989,-87.7182248
41.9863989,-87.7182248
41.986402,-87.7183787
41.986402,-87.7183787
41.9593753,-87.7188556
41.9797512,-87.7198118
41.9493142,-87.7191665
41.9493142,-87.7191665
41.9590559,-87.72322199999999
41.9684146,-87.7246724
41.9684146,-87.7246724
41.9684146,-87.7246724
41.97213929999999,-87.7252359
41.9838166,-87.7255414
41.99211409999999,-87.7267138
41.99211409999999,-87.7267138
41.9699325,-87.7259508
41.9699325,-87.7259508
41.9699329,-87.7259437
41.9721571,-87.7261504
41.9721571,-87.7261504
41.9721571,-87.7261504
41.9721571,-87.7261504
41.9721571,-87.7261504
41.9721396,-87.7262466
41.9721396,-87.7262466
41.9680519,-87.72626369999999
41.972164,-87.726439
41.9720935,-87.7272642
41.98432690000001,-87.7263971
41.9843907,-87.7263812
41.98432690000001,-87.7263971
41.9717488,-87.7273307
41.970294,-87.727417
41.970294,-87.727417
41.9720962,-87.7274499
41.9720962,-87.7274499
41.9717533,-87.7273572
41.9716377,-87.7282706
41.9557273,-87.7282472
41.97214109999999,-87.7289393
41.9721176,-87.72905519999999
41.9721176,-87.72905519999999
41.9720903,-87.72963229999999
41.968493,-87.72982390000001
41.9923875,-87.7305638
41.9721062,-87.73044019999999
41.9721062,-87.73044019999999
41.955586,-87.7299208
41.9916308,-87.7314403
41.9916308,-87.7314403
41.955776,-87.71999199999999
41.9969751,-87.7317072
41.9559244,-87.7205903
41.95592,-87.7242843
41.9562088,-87.6923674
41.9655374,-87.730865
41.9655374,-87.730865
41.9559952,-87.72613109999999
41.9559952,-87.72613109999999
41.95604609999999,-87.72674669999999
41.9561283,-87.73215499999999
41.95640969999999,-87.725554
41.9563832,-87.72616959999999
41.9571285,-87.73055649999999
41.9571285,-87.73055649999999
41.9564166,-87.7321223
41.9565633,-87.730469
41.9565667,-87.7313726
41.9565667,-87.7313726
41.9565623,-87.7274008
41.9566929,-87.72616959999999
41.9567187,-87.7255155
41.9679631,-87.7323253
41.9679631,-87.7323253
41.9571689,-87.72674669999999
41.957076,-87.7337855
41.9573934,-87.73225169999999
41.9589589,-87.73210739999999
41.9954741,-87.7340838
41.9574019,-87.7305634
41.9574019,-87.7305634
41.9574019,-87.7305634
41.9575742,-87.7237456
41.9672511,-87.7332951
41.9970034,-87.73414489999999
41.9575109,-87.72979099999999
41.9683436,-87.73379779999999
41.9897792,-87.7344494
41.988698,-87.7345582
41.988698,-87.7345582
41.95798569999999,-87.7296992
41.9579939,-87.73528759999999
41.9583826,-87.7313635
41.9586072,-87.72116749999999
41.9584649,-87.73051799999999
41.9587607,-87.72501530000001
41.95878860000001,-87.7322971
41.989009,-87.73605549999999
41.9894378,-87.7361701
41.9592344,-87.73529119999999
41.9592879,-87.7380968
41.9595551,-87.72554439999999
41.9594163,-87.7366756
41.9594937,-87.7366756
41.959796,-87.7323638
41.959796,-87.7323638
41.9597653,-87.7387125
41.9599156,-87.7344834
41.9598816,-87.7367141
41.9598816,-87.7367141
41.9938296,-87.7370474
41.9598956,-87.739442
41.9601733,-87.7323541
41.9602325,-87.7250538
41.9602274,-87.7268308
41.960109,-87.73307899999999
41.96028039999999,-87.7372912
41.9604648,-87.7250538
41.9604648,-87.7250538
41.9604648,-87.7250538
41.9604648,-87.7250538
41.9604759,-87.73536870000001
41.9964614,-87.7383744
41.99551839999999,-87.7381217
41.9846556,-87.7386435
41.9646851,-87.7388333
41.9646851,-87.7388333
41.9611743,-87.72975269999999
41.9660912,-87.7393349
41.9660912,-87.7393349
41.9828859,-87.7392902
41.9828859,-87.7392902
41.9616027,-87.73537329999999
41.966057,-87.73956559999999
41.9617385,-87.7287859
41.9617059,-87.7368305
41.966079,-87.7397003
41.9617689,-87.732176
